epoch 0/600,training accuracy:0.540109,validation accuracy:0.539358
epoch 450/600,training accuracy:0.654563,validation accuracy:0.647929
epoch 451/600,training accuracy:0.654603,validation accuracy:0.647545
epoch 452/600,training accuracy:0.654661,validation accuracy:0.647794
epoch 453/600,training accuracy:0.654954,validation accuracy:0.647766
epoch 454/600,training accuracy:0.654623,validation accuracy:0.647883
epoch 455/600,training accuracy:0.654373,validation accuracy:0.647654
epoch 456/600,training accuracy:0.654772,validation accuracy:0.646881
epoch 457/600,training accuracy:0.654860,validation accuracy:0.648379
epoch 458/600,training accuracy:0.654654,validation accuracy:0.647520
epoch 459/600,training accuracy:0.654690,validation accuracy:0.647769
epoch 460/600,training accuracy:0.655029,validation accuracy:0.648092
epoch 461/600,training accuracy:0.654546,validation accuracy:0.648287
epoch 462/600,training accuracy:0.654655,validation accuracy:0.648200
epoch 463/600,training accuracy:0.655143,validation accuracy:0.647890
epoch 464/600,training accuracy:0.654803,validation accuracy:0.647831
epoch 465/600,training accuracy:0.654931,validation accuracy:0.647717
epoch 466/600,training accuracy:0.655097,validation accuracy:0.647687
epoch 467/600,training accuracy:0.654997,validation accuracy:0.647879
epoch 468/600,training accuracy:0.654691,validation accuracy:0.647912
epoch 469/600,training accuracy:0.654502,validation accuracy:0.647558
epoch 470/600,training accuracy:0.654956,validation accuracy:0.647701
epoch 471/600,training accuracy:0.655212,validation accuracy:0.648077
epoch 472/600,training accuracy:0.654949,validation accuracy:0.647832
epoch 473/600,training accuracy:0.654859,validation accuracy:0.647779
epoch 474/600,training accuracy:0.655096,validation accuracy:0.647603
epoch 475/600,training accuracy:0.654785,validation accuracy:0.647970
epoch 476/600,training accuracy:0.655237,validation accuracy:0.648254
epoch 477/600,training accuracy:0.655094,validation accuracy:0.648376
epoch 478/600,training accuracy:0.655055,validation accuracy:0.647755
epoch 479/600,training accuracy:0.654984,validation accuracy:0.648132
epoch 480/600,training accuracy:0.655051,validation accuracy:0.648002
epoch 481/600,training accuracy:0.654953,validation accuracy:0.648428
epoch 482/600,training accuracy:0.655082,validation accuracy:0.648283
epoch 483/600,training accuracy:0.654668,validation accuracy:0.648433
epoch 484/600,training accuracy:0.655238,validation accuracy:0.647637
epoch 485/600,training accuracy:0.655481,validation accuracy:0.647852
epoch 486/600,training accuracy:0.655462,validation accuracy:0.647784
epoch 487/600,training accuracy:0.655582,validation accuracy:0.648148
epoch 488/600,training accuracy:0.655589,validation accuracy:0.648056
epoch 489/600,training accuracy:0.655263,validation accuracy:0.648620
epoch 490/600,training accuracy:0.655440,validation accuracy:0.648171
epoch 491/600,training accuracy:0.655615,validation accuracy:0.648058
epoch 492/600,training accuracy:0.655203,validation accuracy:0.648044
epoch 493/600,training accuracy:0.655644,validation accuracy:0.647462
epoch 494/600,training accuracy:0.655485,validation accuracy:0.648233
epoch 495/600,training accuracy:0.655471,validation accuracy:0.647760
epoch 496/600,training accuracy:0.655721,validation accuracy:0.647927
epoch 497/600,training accuracy:0.655591,validation accuracy:0.647841
epoch 498/600,training accuracy:0.655462,validation accuracy:0.648285
epoch 499/600,training accuracy:0.655576,validation accuracy:0.648100
epoch 500/600,training accuracy:0.655866,validation accuracy:0.648018
epoch 501/600,training accuracy:0.655957,validation accuracy:0.648284
epoch 502/600,training accuracy:0.656109,validation accuracy:0.648265
epoch 503/600,training accuracy:0.655703,validation accuracy:0.648485
epoch 504/600,training accuracy:0.655852,validation accuracy:0.648113
epoch 505/600,training accuracy:0.655746,validation accuracy:0.648615
epoch 506/600,training accuracy:0.656183,validation accuracy:0.648601
epoch 507/600,training accuracy:0.655573,validation accuracy:0.648154
epoch 508/600,training accuracy:0.655650,validation accuracy:0.648170
epoch 509/600,training accuracy:0.656097,validation accuracy:0.648339
epoch 510/600,training accuracy:0.655901,validation accuracy:0.648184
epoch 511/600,training accuracy:0.655741,validation accuracy:0.648310
epoch 512/600,training accuracy:0.656113,validation accuracy:0.647937
epoch 513/600,training accuracy:0.656225,validation accuracy:0.648246
epoch 514/600,training accuracy:0.655778,validation accuracy:0.648211
epoch 515/600,training accuracy:0.656035,validation accuracy:0.647870
epoch 516/600,training accuracy:0.655917,validation accuracy:0.647716
epoch 517/600,training accuracy:0.655966,validation accuracy:0.648146
epoch 518/600,training accuracy:0.655827,validation accuracy:0.648374
epoch 519/600,training accuracy:0.656142,validation accuracy:0.647799
epoch 520/600,training accuracy:0.655968,validation accuracy:0.648376
epoch 521/600,training accuracy:0.656195,validation accuracy:0.647604
epoch 522/600,training accuracy:0.655952,validation accuracy:0.648901
epoch 523/600,training accuracy:0.655902,validation accuracy:0.647882
epoch 524/600,training accuracy:0.656490,validation accuracy:0.647662
epoch 525/600,training accuracy:0.656296,validation accuracy:0.647758
epoch 526/600,training accuracy:0.656107,validation accuracy:0.647930
epoch 527/600,training accuracy:0.656578,validation accuracy:0.648179
epoch 528/600,training accuracy:0.656038,validation accuracy:0.649119
epoch 529/600,training accuracy:0.655968,validation accuracy:0.648313
epoch 530/600,training accuracy:0.656685,validation accuracy:0.648455
epoch 531/600,training accuracy:0.656313,validation accuracy:0.648279
epoch 532/600,training accuracy:0.656665,validation accuracy:0.648645
epoch 533/600,training accuracy:0.656274,validation accuracy:0.648354
epoch 534/600,training accuracy:0.656210,validation accuracy:0.648123
epoch 535/600,training accuracy:0.656392,validation accuracy:0.648830
epoch 536/600,training accuracy:0.656356,validation accuracy:0.648237
epoch 537/600,training accuracy:0.656683,validation accuracy:0.647938
epoch 538/600,training accuracy:0.656489,validation accuracy:0.648058
epoch 539/600,training accuracy:0.656435,validation accuracy:0.648999
epoch 540/600,training accuracy:0.656303,validation accuracy:0.647990
epoch 541/600,training accuracy:0.656560,validation accuracy:0.648261
epoch 542/600,training accuracy:0.656414,validation accuracy:0.648040
epoch 543/600,training accuracy:0.656819,validation accuracy:0.648198
epoch 544/600,training accuracy:0.656561,validation accuracy:0.648272
epoch 545/600,training accuracy:0.656403,validation accuracy:0.648354
epoch 546/600,training accuracy:0.656772,validation accuracy:0.648300
epoch 547/600,training accuracy:0.656787,validation accuracy:0.648698
epoch 548/600,training accuracy:0.656389,validation accuracy:0.649001
epoch 549/600,training accuracy:0.656832,validation accuracy:0.648212
epoch 550/600,training accuracy:0.656638,validation accuracy:0.647927
epoch 551/600,training accuracy:0.656625,validation accuracy:0.648276
epoch 552/600,training accuracy:0.656670,validation accuracy:0.647764
epoch 553/600,training accuracy:0.657261,validation accuracy:0.648425
epoch 554/600,training accuracy:0.656323,validation accuracy:0.648708
epoch 555/600,training accuracy:0.656438,validation accuracy:0.648605
epoch 556/600,training accuracy:0.656569,validation accuracy:0.647979
epoch 557/600,training accuracy:0.656973,validation accuracy:0.648941
epoch 558/600,training accuracy:0.656782,validation accuracy:0.648220
epoch 559/600,training accuracy:0.656742,validation accuracy:0.648611
epoch 560/600,training accuracy:0.657133,validation accuracy:0.648223
epoch 561/600,training accuracy:0.656610,validation accuracy:0.648575
epoch 562/600,training accuracy:0.656887,validation accuracy:0.648535
epoch 563/600,training accuracy:0.656836,validation accuracy:0.649053
epoch 564/600,training accuracy:0.656979,validation accuracy:0.648344
epoch 565/600,training accuracy:0.656777,validation accuracy:0.648237
epoch 566/600,training accuracy:0.656686,validation accuracy:0.648151
epoch 567/600,training accuracy:0.656757,validation accuracy:0.648866
epoch 568/600,training accuracy:0.657230,validation accuracy:0.648191
epoch 569/600,training accuracy:0.656651,validation accuracy:0.648206
epoch 570/600,training accuracy:0.656820,validation accuracy:0.648433
epoch 571/600,training accuracy:0.657067,validation accuracy:0.648336
epoch 572/600,training accuracy:0.656837,validation accuracy:0.648203
epoch 573/600,training accuracy:0.656951,validation accuracy:0.648544
epoch 574/600,training accuracy:0.657213,validation accuracy:0.648495
epoch 575/600,training accuracy:0.656968,validation accuracy:0.648012
epoch 576/600,training accuracy:0.656980,validation accuracy:0.649154
epoch 577/600,training accuracy:0.656846,validation accuracy:0.648584
epoch 578/600,training accuracy:0.656943,validation accuracy:0.648749
epoch 579/600,training accuracy:0.657062,validation accuracy:0.648954
epoch 580/600,training accuracy:0.656923,validation accuracy:0.648132
epoch 581/600,training accuracy:0.657067,validation accuracy:0.647971
epoch 582/600,training accuracy:0.657474,validation accuracy:0.647747
epoch 583/600,training accuracy:0.656928,validation accuracy:0.648377
epoch 584/600,training accuracy:0.657451,validation accuracy:0.648211
epoch 585/600,training accuracy:0.657297,validation accuracy:0.648983
epoch 586/600,training accuracy:0.657147,validation accuracy:0.648301
epoch 587/600,training accuracy:0.656597,validation accuracy:0.648329
epoch 588/600,training accuracy:0.657208,validation accuracy:0.648530
epoch 589/600,training accuracy:0.657336,validation accuracy:0.648836
epoch 590/600,training accuracy:0.657255,validation accuracy:0.648734
epoch 591/600,training accuracy:0.657436,validation accuracy:0.648920
epoch 592/600,training accuracy:0.657298,validation accuracy:0.649034
epoch 593/600,training accuracy:0.657338,validation accuracy:0.647873
epoch 594/600,training accuracy:0.657601,validation accuracy:0.648509
epoch 595/600,training accuracy:0.657232,validation accuracy:0.648374
epoch 596/600,training accuracy:0.657913,validation accuracy:0.648667
epoch 597/600,training accuracy:0.657197,validation accuracy:0.648602
epoch 598/600,training accuracy:0.657245,validation accuracy:0.648597
epoch 599/600,training accuracy:0.657584,validation accuracy:0.648754
Finished. Saving the model to /h/u8/c8/01/lyumengx/csc2515/CSC2515Dota2DraftPredictionProject/algorithms/shawn/fc_6.batch.pth
The best validation accuracy occurs at 599th epoch
