epoch 0/600,training accuracy:0.514237,validation accuracy:0.539457
epoch 450/600,training accuracy:0.647352,validation accuracy:0.642787
epoch 451/600,training accuracy:0.646712,validation accuracy:0.643045
epoch 452/600,training accuracy:0.646961,validation accuracy:0.642937
epoch 453/600,training accuracy:0.646816,validation accuracy:0.643197
epoch 454/600,training accuracy:0.646930,validation accuracy:0.643309
epoch 455/600,training accuracy:0.647190,validation accuracy:0.642734
epoch 456/600,training accuracy:0.647425,validation accuracy:0.642872
epoch 457/600,training accuracy:0.647196,validation accuracy:0.643116
epoch 458/600,training accuracy:0.647129,validation accuracy:0.642946
epoch 459/600,training accuracy:0.647442,validation accuracy:0.642836
epoch 460/600,training accuracy:0.647502,validation accuracy:0.643165
epoch 461/600,training accuracy:0.647525,validation accuracy:0.642876
epoch 462/600,training accuracy:0.647326,validation accuracy:0.643058
epoch 463/600,training accuracy:0.647343,validation accuracy:0.643028
epoch 464/600,training accuracy:0.647385,validation accuracy:0.643030
epoch 465/600,training accuracy:0.647326,validation accuracy:0.642856
epoch 466/600,training accuracy:0.647147,validation accuracy:0.642886
epoch 467/600,training accuracy:0.647475,validation accuracy:0.642881
epoch 468/600,training accuracy:0.647633,validation accuracy:0.643390
epoch 469/600,training accuracy:0.647189,validation accuracy:0.642485
epoch 470/600,training accuracy:0.647793,validation accuracy:0.642895
epoch 471/600,training accuracy:0.647808,validation accuracy:0.643592
epoch 472/600,training accuracy:0.647331,validation accuracy:0.642992
epoch 473/600,training accuracy:0.646938,validation accuracy:0.642416
epoch 474/600,training accuracy:0.647592,validation accuracy:0.643265
epoch 475/600,training accuracy:0.647448,validation accuracy:0.643329
epoch 476/600,training accuracy:0.647559,validation accuracy:0.643108
epoch 477/600,training accuracy:0.647963,validation accuracy:0.643253
epoch 478/600,training accuracy:0.647043,validation accuracy:0.642719
epoch 479/600,training accuracy:0.647200,validation accuracy:0.642444
epoch 480/600,training accuracy:0.647749,validation accuracy:0.643296
epoch 481/600,training accuracy:0.647418,validation accuracy:0.642713
epoch 482/600,training accuracy:0.647185,validation accuracy:0.642851
epoch 483/600,training accuracy:0.647590,validation accuracy:0.643361
epoch 484/600,training accuracy:0.647965,validation accuracy:0.642624
epoch 485/600,training accuracy:0.647871,validation accuracy:0.642171
epoch 486/600,training accuracy:0.647605,validation accuracy:0.642391
epoch 487/600,training accuracy:0.647946,validation accuracy:0.643447
epoch 488/600,training accuracy:0.647240,validation accuracy:0.642974
epoch 489/600,training accuracy:0.647280,validation accuracy:0.643062
epoch 490/600,training accuracy:0.647827,validation accuracy:0.643792
epoch 491/600,training accuracy:0.647827,validation accuracy:0.643500
epoch 492/600,training accuracy:0.647840,validation accuracy:0.642557
epoch 493/600,training accuracy:0.647836,validation accuracy:0.643024
epoch 494/600,training accuracy:0.648039,validation accuracy:0.643456
epoch 495/600,training accuracy:0.647681,validation accuracy:0.642670
epoch 496/600,training accuracy:0.647745,validation accuracy:0.643699
epoch 497/600,training accuracy:0.648199,validation accuracy:0.643548
epoch 498/600,training accuracy:0.647445,validation accuracy:0.643562
epoch 499/600,training accuracy:0.647966,validation accuracy:0.642979
epoch 500/600,training accuracy:0.648178,validation accuracy:0.643178
epoch 501/600,training accuracy:0.647991,validation accuracy:0.643770
epoch 502/600,training accuracy:0.647411,validation accuracy:0.642612
epoch 503/600,training accuracy:0.648002,validation accuracy:0.643241
epoch 504/600,training accuracy:0.648110,validation accuracy:0.643573
epoch 505/600,training accuracy:0.648092,validation accuracy:0.643499
epoch 506/600,training accuracy:0.648001,validation accuracy:0.642687
epoch 507/600,training accuracy:0.647928,validation accuracy:0.642829
epoch 508/600,training accuracy:0.648321,validation accuracy:0.642887
epoch 509/600,training accuracy:0.648335,validation accuracy:0.643206
epoch 510/600,training accuracy:0.647921,validation accuracy:0.643118
epoch 511/600,training accuracy:0.647883,validation accuracy:0.643547
epoch 512/600,training accuracy:0.648097,validation accuracy:0.643437
epoch 513/600,training accuracy:0.648247,validation accuracy:0.643014
epoch 514/600,training accuracy:0.648034,validation accuracy:0.643351
epoch 515/600,training accuracy:0.647915,validation accuracy:0.643618
epoch 516/600,training accuracy:0.647945,validation accuracy:0.643146
epoch 517/600,training accuracy:0.648201,validation accuracy:0.643178
epoch 518/600,training accuracy:0.648590,validation accuracy:0.643789
epoch 519/600,training accuracy:0.648441,validation accuracy:0.643272
epoch 520/600,training accuracy:0.648650,validation accuracy:0.643079
epoch 521/600,training accuracy:0.648018,validation accuracy:0.643530
epoch 522/600,training accuracy:0.648656,validation accuracy:0.642975
epoch 523/600,training accuracy:0.648191,validation accuracy:0.643576
epoch 524/600,training accuracy:0.648090,validation accuracy:0.643404
epoch 525/600,training accuracy:0.648315,validation accuracy:0.643723
epoch 526/600,training accuracy:0.648543,validation accuracy:0.643570
epoch 527/600,training accuracy:0.649065,validation accuracy:0.643254
epoch 528/600,training accuracy:0.648357,validation accuracy:0.643656
epoch 529/600,training accuracy:0.648758,validation accuracy:0.643582
epoch 530/600,training accuracy:0.648412,validation accuracy:0.643770
epoch 531/600,training accuracy:0.648421,validation accuracy:0.642618
epoch 532/600,training accuracy:0.647981,validation accuracy:0.643095
epoch 533/600,training accuracy:0.648548,validation accuracy:0.643796
epoch 534/600,training accuracy:0.648748,validation accuracy:0.644013
epoch 535/600,training accuracy:0.648739,validation accuracy:0.643729
epoch 536/600,training accuracy:0.648187,validation accuracy:0.643142
epoch 537/600,training accuracy:0.648507,validation accuracy:0.642841
epoch 538/600,training accuracy:0.648719,validation accuracy:0.643381
epoch 539/600,training accuracy:0.648956,validation accuracy:0.643246
epoch 540/600,training accuracy:0.648934,validation accuracy:0.643405
epoch 541/600,training accuracy:0.648376,validation accuracy:0.643430
epoch 542/600,training accuracy:0.649123,validation accuracy:0.643099
epoch 543/600,training accuracy:0.649117,validation accuracy:0.643985
epoch 544/600,training accuracy:0.648550,validation accuracy:0.642923
epoch 545/600,training accuracy:0.648225,validation accuracy:0.643386
epoch 546/600,training accuracy:0.648494,validation accuracy:0.643456
epoch 547/600,training accuracy:0.649017,validation accuracy:0.643313
epoch 548/600,training accuracy:0.648741,validation accuracy:0.642721
epoch 549/600,training accuracy:0.648416,validation accuracy:0.644080
epoch 550/600,training accuracy:0.648864,validation accuracy:0.643916
epoch 551/600,training accuracy:0.649170,validation accuracy:0.643203
epoch 552/600,training accuracy:0.648751,validation accuracy:0.643424
epoch 553/600,training accuracy:0.648616,validation accuracy:0.643542
epoch 554/600,training accuracy:0.648580,validation accuracy:0.643214
epoch 555/600,training accuracy:0.648718,validation accuracy:0.643744
epoch 556/600,training accuracy:0.648716,validation accuracy:0.643216
epoch 557/600,training accuracy:0.649033,validation accuracy:0.643295
epoch 558/600,training accuracy:0.648989,validation accuracy:0.643362
epoch 559/600,training accuracy:0.648943,validation accuracy:0.644325
epoch 560/600,training accuracy:0.649213,validation accuracy:0.643029
epoch 561/600,training accuracy:0.648651,validation accuracy:0.643525
epoch 562/600,training accuracy:0.649089,validation accuracy:0.642916
epoch 563/600,training accuracy:0.648434,validation accuracy:0.643714
epoch 564/600,training accuracy:0.649184,validation accuracy:0.643397
epoch 565/600,training accuracy:0.648783,validation accuracy:0.643579
epoch 566/600,training accuracy:0.649098,validation accuracy:0.643573
epoch 567/600,training accuracy:0.648580,validation accuracy:0.643375
epoch 568/600,training accuracy:0.649083,validation accuracy:0.643695
epoch 569/600,training accuracy:0.648738,validation accuracy:0.642723
epoch 570/600,training accuracy:0.649072,validation accuracy:0.643049
epoch 571/600,training accuracy:0.648911,validation accuracy:0.643499
epoch 572/600,training accuracy:0.648600,validation accuracy:0.643723
epoch 573/600,training accuracy:0.649032,validation accuracy:0.643205
epoch 574/600,training accuracy:0.649383,validation accuracy:0.644019
epoch 575/600,training accuracy:0.648806,validation accuracy:0.643673
epoch 576/600,training accuracy:0.649380,validation accuracy:0.643808
epoch 577/600,training accuracy:0.649113,validation accuracy:0.643695
epoch 578/600,training accuracy:0.649152,validation accuracy:0.643791
epoch 579/600,training accuracy:0.649226,validation accuracy:0.643960
epoch 580/600,training accuracy:0.648987,validation accuracy:0.644191
epoch 581/600,training accuracy:0.649346,validation accuracy:0.643321
epoch 582/600,training accuracy:0.649114,validation accuracy:0.643954
epoch 583/600,training accuracy:0.648719,validation accuracy:0.643066
epoch 584/600,training accuracy:0.648816,validation accuracy:0.642512
epoch 585/600,training accuracy:0.649431,validation accuracy:0.643020
epoch 586/600,training accuracy:0.649563,validation accuracy:0.643553
epoch 587/600,training accuracy:0.649537,validation accuracy:0.642975
epoch 588/600,training accuracy:0.649524,validation accuracy:0.643761
epoch 589/600,training accuracy:0.649550,validation accuracy:0.643792
epoch 590/600,training accuracy:0.649308,validation accuracy:0.642744
epoch 591/600,training accuracy:0.649190,validation accuracy:0.643338
epoch 592/600,training accuracy:0.649237,validation accuracy:0.643221
epoch 593/600,training accuracy:0.649157,validation accuracy:0.643583
epoch 594/600,training accuracy:0.649060,validation accuracy:0.643445
epoch 595/600,training accuracy:0.649507,validation accuracy:0.643616
epoch 596/600,training accuracy:0.649210,validation accuracy:0.643812
epoch 597/600,training accuracy:0.649637,validation accuracy:0.642591
epoch 598/600,training accuracy:0.649231,validation accuracy:0.643516
epoch 599/600,training accuracy:0.649654,validation accuracy:0.643892
Finished. Saving the model to /h/172/shawnlyu/projects/machine_learning/CSC2515Dota2DraftPredictionProject/algorithms/shawn/exp/fc_10.batch.pth
The best validation accuracy occurs at 559th epoch
