epoch 0/600,training accuracy:0.525625,validation accuracy:0.539430
epoch 450/600,training accuracy:0.655981,validation accuracy:0.649873
epoch 451/600,training accuracy:0.656213,validation accuracy:0.650587
epoch 452/600,training accuracy:0.656379,validation accuracy:0.650441
epoch 453/600,training accuracy:0.656717,validation accuracy:0.649925
epoch 454/600,training accuracy:0.656891,validation accuracy:0.650099
epoch 455/600,training accuracy:0.656374,validation accuracy:0.650573
epoch 456/600,training accuracy:0.656708,validation accuracy:0.650333
epoch 457/600,training accuracy:0.656669,validation accuracy:0.650397
epoch 458/600,training accuracy:0.656803,validation accuracy:0.649922
epoch 459/600,training accuracy:0.656682,validation accuracy:0.650312
epoch 460/600,training accuracy:0.656444,validation accuracy:0.650018
epoch 461/600,training accuracy:0.656832,validation accuracy:0.650587
epoch 462/600,training accuracy:0.656756,validation accuracy:0.650547
epoch 463/600,training accuracy:0.656673,validation accuracy:0.650125
epoch 464/600,training accuracy:0.656538,validation accuracy:0.650566
epoch 465/600,training accuracy:0.656951,validation accuracy:0.650216
epoch 466/600,training accuracy:0.656575,validation accuracy:0.650645
epoch 467/600,training accuracy:0.656634,validation accuracy:0.650089
epoch 468/600,training accuracy:0.656742,validation accuracy:0.650294
epoch 469/600,training accuracy:0.656834,validation accuracy:0.649605
epoch 470/600,training accuracy:0.656719,validation accuracy:0.650523
epoch 471/600,training accuracy:0.656748,validation accuracy:0.650229
epoch 472/600,training accuracy:0.656861,validation accuracy:0.650728
epoch 473/600,training accuracy:0.656956,validation accuracy:0.650689
epoch 474/600,training accuracy:0.656965,validation accuracy:0.650402
epoch 475/600,training accuracy:0.657185,validation accuracy:0.650194
epoch 476/600,training accuracy:0.656733,validation accuracy:0.650812
epoch 477/600,training accuracy:0.656890,validation accuracy:0.650266
epoch 478/600,training accuracy:0.656955,validation accuracy:0.650133
epoch 479/600,training accuracy:0.656828,validation accuracy:0.650464
epoch 480/600,training accuracy:0.657116,validation accuracy:0.650102
epoch 481/600,training accuracy:0.657302,validation accuracy:0.650370
epoch 482/600,training accuracy:0.656898,validation accuracy:0.650556
epoch 483/600,training accuracy:0.656986,validation accuracy:0.650400
epoch 484/600,training accuracy:0.657299,validation accuracy:0.649901
epoch 485/600,training accuracy:0.657393,validation accuracy:0.650399
epoch 486/600,training accuracy:0.657220,validation accuracy:0.650122
epoch 487/600,training accuracy:0.657136,validation accuracy:0.650034
epoch 488/600,training accuracy:0.657364,validation accuracy:0.650493
epoch 489/600,training accuracy:0.657123,validation accuracy:0.650474
epoch 490/600,training accuracy:0.657003,validation accuracy:0.650210
epoch 491/600,training accuracy:0.657520,validation accuracy:0.650066
epoch 492/600,training accuracy:0.657166,validation accuracy:0.650229
epoch 493/600,training accuracy:0.657370,validation accuracy:0.650957
epoch 494/600,training accuracy:0.657020,validation accuracy:0.650021
epoch 495/600,training accuracy:0.657128,validation accuracy:0.650528
epoch 496/600,training accuracy:0.657326,validation accuracy:0.649787
epoch 497/600,training accuracy:0.657183,validation accuracy:0.650148
epoch 498/600,training accuracy:0.657116,validation accuracy:0.650682
epoch 499/600,training accuracy:0.656962,validation accuracy:0.650595
epoch 500/600,training accuracy:0.657474,validation accuracy:0.650454
epoch 501/600,training accuracy:0.657583,validation accuracy:0.650896
epoch 502/600,training accuracy:0.657416,validation accuracy:0.650412
epoch 503/600,training accuracy:0.657338,validation accuracy:0.650429
epoch 504/600,training accuracy:0.657500,validation accuracy:0.650720
epoch 505/600,training accuracy:0.657421,validation accuracy:0.650729
epoch 506/600,training accuracy:0.657192,validation accuracy:0.651124
epoch 507/600,training accuracy:0.657494,validation accuracy:0.650108
epoch 508/600,training accuracy:0.657318,validation accuracy:0.650313
epoch 509/600,training accuracy:0.657490,validation accuracy:0.650152
epoch 510/600,training accuracy:0.657404,validation accuracy:0.650526
epoch 511/600,training accuracy:0.657755,validation accuracy:0.650286
epoch 512/600,training accuracy:0.657232,validation accuracy:0.650848
epoch 513/600,training accuracy:0.657649,validation accuracy:0.650487
epoch 514/600,training accuracy:0.657289,validation accuracy:0.650465
epoch 515/600,training accuracy:0.657685,validation accuracy:0.649950
epoch 516/600,training accuracy:0.657867,validation accuracy:0.650291
epoch 517/600,training accuracy:0.657899,validation accuracy:0.650259
epoch 518/600,training accuracy:0.657894,validation accuracy:0.651116
epoch 519/600,training accuracy:0.658051,validation accuracy:0.650826
epoch 520/600,training accuracy:0.657621,validation accuracy:0.650518
epoch 521/600,training accuracy:0.658021,validation accuracy:0.650465
epoch 522/600,training accuracy:0.658281,validation accuracy:0.650309
epoch 523/600,training accuracy:0.657613,validation accuracy:0.650223
epoch 524/600,training accuracy:0.658107,validation accuracy:0.650867
epoch 525/600,training accuracy:0.657960,validation accuracy:0.650077
epoch 526/600,training accuracy:0.657724,validation accuracy:0.650453
epoch 527/600,training accuracy:0.657673,validation accuracy:0.650745
epoch 528/600,training accuracy:0.658048,validation accuracy:0.650488
epoch 529/600,training accuracy:0.657645,validation accuracy:0.650533
epoch 530/600,training accuracy:0.657885,validation accuracy:0.650856
epoch 531/600,training accuracy:0.657875,validation accuracy:0.650461
epoch 532/600,training accuracy:0.658198,validation accuracy:0.651059
epoch 533/600,training accuracy:0.657851,validation accuracy:0.650709
epoch 534/600,training accuracy:0.657596,validation accuracy:0.650751
epoch 535/600,training accuracy:0.658035,validation accuracy:0.650253
epoch 536/600,training accuracy:0.657665,validation accuracy:0.650826
epoch 537/600,training accuracy:0.658011,validation accuracy:0.650429
epoch 538/600,training accuracy:0.657996,validation accuracy:0.650628
epoch 539/600,training accuracy:0.657742,validation accuracy:0.650748
epoch 540/600,training accuracy:0.658228,validation accuracy:0.651024
epoch 541/600,training accuracy:0.658030,validation accuracy:0.650957
epoch 542/600,training accuracy:0.658120,validation accuracy:0.650314
epoch 543/600,training accuracy:0.658467,validation accuracy:0.650668
epoch 544/600,training accuracy:0.658133,validation accuracy:0.650541
epoch 545/600,training accuracy:0.658228,validation accuracy:0.650114
epoch 546/600,training accuracy:0.657810,validation accuracy:0.650559
epoch 547/600,training accuracy:0.658435,validation accuracy:0.650520
epoch 548/600,training accuracy:0.657747,validation accuracy:0.650245
epoch 549/600,training accuracy:0.657867,validation accuracy:0.650945
epoch 550/600,training accuracy:0.658460,validation accuracy:0.650598
epoch 551/600,training accuracy:0.658455,validation accuracy:0.650310
epoch 552/600,training accuracy:0.658523,validation accuracy:0.650520
epoch 553/600,training accuracy:0.658212,validation accuracy:0.650766
epoch 554/600,training accuracy:0.658363,validation accuracy:0.650745
epoch 555/600,training accuracy:0.658366,validation accuracy:0.650794
epoch 556/600,training accuracy:0.658254,validation accuracy:0.650051
epoch 557/600,training accuracy:0.658314,validation accuracy:0.650154
epoch 558/600,training accuracy:0.658256,validation accuracy:0.650588
epoch 559/600,training accuracy:0.658382,validation accuracy:0.650515
epoch 560/600,training accuracy:0.658396,validation accuracy:0.650539
epoch 561/600,training accuracy:0.658049,validation accuracy:0.650227
epoch 562/600,training accuracy:0.658412,validation accuracy:0.650749
epoch 563/600,training accuracy:0.658435,validation accuracy:0.650869
epoch 564/600,training accuracy:0.658478,validation accuracy:0.650789
epoch 565/600,training accuracy:0.658570,validation accuracy:0.650579
epoch 566/600,training accuracy:0.659006,validation accuracy:0.650568
epoch 567/600,training accuracy:0.658546,validation accuracy:0.650910
epoch 568/600,training accuracy:0.658619,validation accuracy:0.650803
epoch 569/600,training accuracy:0.658414,validation accuracy:0.650115
epoch 570/600,training accuracy:0.658869,validation accuracy:0.650779
epoch 571/600,training accuracy:0.658251,validation accuracy:0.650808
epoch 572/600,training accuracy:0.658913,validation accuracy:0.649909
epoch 573/600,training accuracy:0.658489,validation accuracy:0.651035
epoch 574/600,training accuracy:0.658760,validation accuracy:0.651222
epoch 575/600,training accuracy:0.658580,validation accuracy:0.650661
epoch 576/600,training accuracy:0.658619,validation accuracy:0.650394
epoch 577/600,training accuracy:0.658658,validation accuracy:0.650910
epoch 578/600,training accuracy:0.658645,validation accuracy:0.650577
epoch 579/600,training accuracy:0.658306,validation accuracy:0.650581
epoch 580/600,training accuracy:0.658624,validation accuracy:0.651160
epoch 581/600,training accuracy:0.658740,validation accuracy:0.651345
epoch 582/600,training accuracy:0.658510,validation accuracy:0.650416
epoch 583/600,training accuracy:0.658825,validation accuracy:0.650654
epoch 584/600,training accuracy:0.658354,validation accuracy:0.651336
epoch 585/600,training accuracy:0.658536,validation accuracy:0.650758
epoch 586/600,training accuracy:0.658487,validation accuracy:0.650729
epoch 587/600,training accuracy:0.658807,validation accuracy:0.650416
epoch 588/600,training accuracy:0.658968,validation accuracy:0.650606
epoch 589/600,training accuracy:0.658735,validation accuracy:0.650758
epoch 590/600,training accuracy:0.658325,validation accuracy:0.650835
epoch 591/600,training accuracy:0.658896,validation accuracy:0.650945
epoch 592/600,training accuracy:0.658617,validation accuracy:0.650043
epoch 593/600,training accuracy:0.658954,validation accuracy:0.651041
epoch 594/600,training accuracy:0.659326,validation accuracy:0.650633
epoch 595/600,training accuracy:0.658541,validation accuracy:0.651232
epoch 596/600,training accuracy:0.658948,validation accuracy:0.651120
epoch 597/600,training accuracy:0.658904,validation accuracy:0.650858
epoch 598/600,training accuracy:0.659143,validation accuracy:0.650920
epoch 599/600,training accuracy:0.658954,validation accuracy:0.650216
Finished. Saving the model to /h/172/shawnlyu/projects/machine_learning/CSC2515Dota2DraftPredictionProject/algorithms/shawn/exp/fc_4.batch.pth
The best validation accuracy occurs at 581th epoch
